,image,steering,is_flipped,random_shift,is_shift
25269, IMG/right_2016_12_01_13_42_28_400.jpg,-0.13933333333333334,False,16,True
25270, IMG/left_2016_12_01_13_42_28_806.jpg,-0.14828846666666665,False,-16,True
25271, IMG/right_2016_12_01_13_42_28_806.jpg,-0.6422884666666667,False,-22,True
25272,IMG/center_2016_12_01_13_42_28_806.jpg,-0.3839551333333333,False,-17,True
25273, IMG/left_2016_12_01_13_42_28_906.jpg,-0.20326586666666668,False,-19,True
25274, IMG/right_2016_12_01_13_42_28_906.jpg,-0.4252658666666667,False,23,True
25277, IMG/right_2016_12_01_13_42_29_007.jpg,-0.5669325333333334,False,-2,True
25278,IMG/center_2016_12_01_13_42_29_007.jpg,-0.38226586666666673,False,-10,True
25279, IMG/left_2016_12_01_13_42_29_109.jpg,0.01957306666666668,False,22,True
25280, IMG/right_2016_12_01_13_42_29_109.jpg,-0.4460936,False,21,True
25281,IMG/center_2016_12_01_13_42_29_109.jpg,-0.39176026666666663,False,-10,True
25282, IMG/left_2016_12_01_13_42_29_211.jpg,-0.2257827666666666,False,-28,True
25283, IMG/right_2016_12_01_13_42_29_211.jpg,-0.6007827666666666,False,-13,True
25284,IMG/center_2016_12_01_13_42_29_211.jpg,-0.3877827666666666,False,-16,True
25286, IMG/right_2016_12_01_13_42_29_311.jpg,-0.48073462,False,-27,True
25287,IMG/center_2016_12_01_13_42_29_311.jpg,0.02126538,False,21,True
25288, IMG/left_2016_12_01_13_42_29_412.jpg,0.07192076666666666,False,-14,True
25289, IMG/right_2016_12_01_13_42_29_412.jpg,-0.14441256666666666,False,29,True
25290,IMG/center_2016_12_01_13_42_29_412.jpg,-0.15807923333333335,False,-14,True
25291, IMG/left_2016_12_01_13_42_29_512.jpg,0.19092076666666669,False,7,True
25292, IMG/right_2016_12_01_13_42_29_512.jpg,-0.3314125666666667,False,-4,True
25294, IMG/left_2016_12_01_13_42_29_613.jpg,-0.03679406666666668,False,2,True
25296,IMG/center_2016_12_01_13_42_29_613.jpg,-0.3687940666666667,False,-16,True
25298, IMG/right_2016_12_01_13_42_29_715.jpg,-0.6407489666666666,False,-10,True
25299,IMG/center_2016_12_01_13_42_29_715.jpg,-0.45608229999999994,False,-18,True
25301, IMG/right_2016_12_01_13_42_29_817.jpg,-0.5274156333333333,False,10,True
25302,IMG/center_2016_12_01_13_42_29_817.jpg,-0.45608229999999994,False,-18,True
25303, IMG/left_2016_12_01_13_42_29_917.jpg,-0.039082299999999945,False,15,True
25304, IMG/right_2016_12_01_13_42_29_917.jpg,-0.48208229999999996,False,18,True
25305,IMG/center_2016_12_01_13_42_29_917.jpg,-0.44474896666666663,False,-16,True
25307, IMG/right_2016_12_01_13_42_30_018.jpg,-0.5934269333333333,False,-5,True
25308,IMG/center_2016_12_01_13_42_30_018.jpg,-0.3690936,False,-6,True
25309, IMG/left_2016_12_01_13_42_30_627.jpg,0.2779094766666667,False,19,True
25313, IMG/right_2016_12_01_13_42_30_728.jpg,-0.2713674666666666,False,20,True
25315, IMG/left_2016_12_01_13_42_30_829.jpg,0.0330448666666667,False,16,True
25316, IMG/right_2016_12_01_13_42_30_829.jpg,-0.5176218,False,0,True
25317,IMG/center_2016_12_01_13_42_30_829.jpg,-0.28195513333333333,False,1,True
25319, IMG/right_2016_12_01_13_42_30_929.jpg,-0.5554494333333333,False,-5,True
25320,IMG/center_2016_12_01_13_42_30_929.jpg,-0.3311160999999999,False,-6,True
25321, IMG/left_2016_12_01_13_42_31_030.jpg,0.051883900000000066,False,21,True
25322, IMG/right_2016_12_01_13_42_31_030.jpg,-0.5384494333333333,False,-2,True
25323,IMG/center_2016_12_01_13_42_31_030.jpg,-0.2687827666666666,False,5,True
25325, IMG/right_2016_12_01_13_42_31_131.jpg,-0.5837827666666666,False,-10,True
25327, IMG/left_2016_12_01_13_42_32_246.jpg,0.20424281000000002,False,6,True
25333, IMG/left_2016_12_01_13_42_32_449.jpg,-0.015517133333333329,False,-11,True
25335,IMG/center_2016_12_01_13_42_32_449.jpg,-0.2171838,False,-6,True
25336, IMG/left_2016_12_01_13_42_32_550.jpg,0.061677733333333325,False,11,True
25338,IMG/center_2016_12_01_13_42_32_550.jpg,-0.2873222666666667,False,-10,True
25339, IMG/left_2016_12_01_13_42_32_650.jpg,0.07668903333333336,False,17,True
25340, IMG/right_2016_12_01_13_42_32_650.jpg,-0.3323109666666667,False,26,True
25341,IMG/center_2016_12_01_13_42_32_650.jpg,-0.39131096666666665,False,-25,True
25342, IMG/left_2016_12_01_13_42_32_751.jpg,-0.05548333333333333,False,-8,True
25343, IMG/right_2016_12_01_13_42_32_751.jpg,-0.3624833333333333,False,19,True
25346, IMG/right_2016_12_01_13_42_32_853.jpg,-0.35025154,False,-9,True
25347,IMG/center_2016_12_01_13_42_32_853.jpg,-0.21658487333333334,False,-26,True
25350, IMG/left_2016_12_01_13_42_33_969.jpg,0.30654229033333336,False,14,True
25351, IMG/right_2016_12_01_13_42_33_969.jpg,-0.402791043,False,-30,True
25355,IMG/center_2016_12_01_13_42_34_071.jpg,-0.09375719,False,-6,True
25356, IMG/left_2016_12_01_13_42_34_172.jpg,0.18908179333333336,False,5,True
25357, IMG/right_2016_12_01_13_42_34_172.jpg,-0.4635848733333333,False,-29,True
25358,IMG/center_2016_12_01_13_42_34_172.jpg,0.05541512666666666,False,22,True
25360, IMG/right_2016_12_01_13_42_34_272.jpg,-0.5395397333333334,False,-29,True
25361,IMG/center_2016_12_01_13_42_34_272.jpg,-0.020539733333333324,False,22,True
25363, IMG/right_2016_12_01_13_42_34_374.jpg,-0.3300228333333334,False,13,True
25365, IMG/left_2016_12_01_13_42_34_476.jpg,0.1488162,False,18,True
25366, IMG/right_2016_12_01_13_42_34_476.jpg,-0.5605171333333333,False,-26,True
25367,IMG/center_2016_12_01_13_42_34_476.jpg,-0.24551713333333333,False,-11,True
25368, IMG/left_2016_12_01_13_42_34_577.jpg,0.19981620000000003,False,27,True
25369, IMG/right_2016_12_01_13_42_34_577.jpg,-0.2545171333333333,False,28,True
25372, IMG/right_2016_12_01_13_42_34_677.jpg,-0.24502283333333336,False,28,True
25373,IMG/center_2016_12_01_13_42_34_677.jpg,-0.3380228333333334,False,-29,True
25374, IMG/left_2016_12_01_13_42_34_780.jpg,0.19474846,False,6,True
25375, IMG/right_2016_12_01_13_42_34_780.jpg,-0.31625154,False,-3,True
25377, IMG/left_2016_12_01_13_42_34_881.jpg,0.17333333333333334,False,-10,True
25380, IMG/right_2016_12_01_13_42_35_389.jpg,-0.39971200000000007,False,-6,True
25382, IMG/left_2016_12_01_13_42_35_490.jpg,0.17714953333333336,False,23,True
25383, IMG/right_2016_12_01_13_42_35_490.jpg,-0.35651713333333335,False,10,True
25386, IMG/right_2016_12_01_13_42_35_591.jpg,-0.2733561666666667,False,23,True
25388, IMG/left_2016_12_01_13_42_35_793.jpg,0.3603333333333334,False,23,True
25389, IMG/right_2016_12_01_13_42_35_793.jpg,-0.06566666666666665,False,29,True
25390, IMG/left_2016_12_01_13_42_35_995.jpg,0.07912693333333336,False,-1,True
25391, IMG/right_2016_12_01_13_42_35_995.jpg,-0.25053973333333335,False,22,True
25393, IMG/left_2016_12_01_13_42_36_097.jpg,-0.028539733333333317,False,-20,True
25394, IMG/right_2016_12_01_13_42_36_097.jpg,-0.25053973333333335,False,22,True
25395,IMG/center_2016_12_01_13_42_36_097.jpg,-0.3038730666666667,False,-28,True
25397, IMG/right_2016_12_01_13_42_36_199.jpg,-0.3468730666666667,False,5,True
25398,IMG/center_2016_12_01_13_42_36_199.jpg,-0.19053973333333332,False,-8,True
25400, IMG/right_2016_12_01_13_42_36_302.jpg,-0.49987306666666664,False,-22,True
25401,IMG/center_2016_12_01_13_42_36_302.jpg,-0.15653973333333332,False,-2,True
25402, IMG/left_2016_12_01_13_42_36_403.jpg,-0.0002063999999999816,False,-15,True
25403, IMG/right_2016_12_01_13_42_36_403.jpg,-0.27320639999999996,False,18,True
25404,IMG/center_2016_12_01_13_42_36_403.jpg,-0.20187306666666666,False,-10,True
25406, IMG/right_2016_12_01_13_42_36_504.jpg,-0.32390692666666665,False,-1,True
25408, IMG/left_2016_12_01_13_42_37_216.jpg,0.247,False,3,True
25409, IMG/right_2016_12_01_13_42_37_216.jpg,-0.15066666666666667,False,14,True
25410, IMG/left_2016_12_01_13_42_37_419.jpg,0.08266666666666667,False,-26,True
25413, IMG/right_2016_12_01_13_42_37_520.jpg,-0.3180905233333333,False,-5,True
25414,IMG/center_2016_12_01_13_42_37_520.jpg,-0.09942385666666667,False,-7,True
25415, IMG/left_2016_12_01_13_42_37_621.jpg,0.3024151266666667,False,25,True
25418, IMG/left_2016_12_01_13_42_37_722.jpg,0.0662541,False,-15,True
25419, IMG/right_2016_12_01_13_42_37_722.jpg,-0.33707923333333334,False,-5,True
25422, IMG/right_2016_12_01_13_42_37_822.jpg,-0.33325154,False,-6,True
25423,IMG/center_2016_12_01_13_42_37_822.jpg,0.09508179333333336,False,29,True
25425, IMG/right_2016_12_01_13_42_37_925.jpg,-0.2765848733333333,False,4,True
25427, IMG/left_2016_12_01_13_42_38_025.jpg,0.29674846,False,24,True
25428, IMG/right_2016_12_01_13_42_38_025.jpg,-0.18591820666666664,False,20,True
25429,IMG/center_2016_12_01_13_42_38_025.jpg,-0.018251539999999997,False,9,True
25430, IMG/left_2016_12_01_13_42_38_127.jpg,0.041748460000000015,False,-21,True
25434, IMG/right_2016_12_01_13_42_38_228.jpg,-0.1557459,False,27,True
25435,IMG/center_2016_12_01_13_42_38_228.jpg,-0.010745899999999989,False,12,True
25436, IMG/left_2016_12_01_13_42_38_329.jpg,0.2589207666666667,False,19,True
25437, IMG/right_2016_12_01_13_42_38_329.jpg,-0.2407459,False,12,True
25444,IMG/center_2016_12_01_13_42_38_529.jpg,-0.24124026000000004,False,-27,True
25445, IMG/left_2016_12_01_13_42_38_630.jpg,0.14742640666666668,False,1,True
25446, IMG/right_2016_12_01_13_42_38_630.jpg,-0.21624026,False,18,True
25447,IMG/center_2016_12_01_13_42_38_630.jpg,-0.059906926666666666,False,5,True
25448, IMG/left_2016_12_01_13_42_38_730.jpg,-0.02824025999999999,False,-30,True
25449, IMG/right_2016_12_01_13_42_38_730.jpg,-0.27290692666666666,False,8,True
25450,IMG/center_2016_12_01_13_42_38_730.jpg,-0.25824026,False,-30,True
25453,IMG/center_2016_12_01_13_42_38_833.jpg,-0.08625154,False,-3,True
25455, IMG/right_2016_12_01_13_42_39_539.jpg,-0.18422899999999998,False,27,True
25458, IMG/right_2016_12_01_13_42_39_641.jpg,-0.3335510333333333,False,4,True
25459,IMG/center_2016_12_01_13_42_39_641.jpg,-0.2622177,False,-24,True
25460, IMG/left_2016_12_01_13_42_39_742.jpg,0.018782300000000016,False,-15,True
25461, IMG/right_2016_12_01_13_42_39_742.jpg,-0.4978843666666667,False,-25,True
25464, IMG/right_2016_12_01_13_42_39_844.jpg,-0.4695510333333333,False,-20,True
25465,IMG/center_2016_12_01_13_42_39_844.jpg,-0.06955103333333332,False,10,True
25466, IMG/left_2016_12_01_13_42_39_947.jpg,0.10378230000000002,False,0,True
25467, IMG/right_2016_12_01_13_42_39_947.jpg,-0.46388436666666666,False,-19,True
25468,IMG/center_2016_12_01_13_42_39_947.jpg,-0.14888436666666666,False,-4,True
25470, IMG/right_2016_12_01_13_42_40_048.jpg,-0.36541256666666666,False,-10,True
25471,IMG/center_2016_12_01_13_42_40_048.jpg,0.0402541,False,21,True
25472, IMG/left_2016_12_01_13_42_40_150.jpg,0.24038126666666668,False,4,True
25473, IMG/right_2016_12_01_13_42_40_150.jpg,-0.10061873333333332,False,25,True
25476, IMG/right_2016_12_01_13_42_41_266.jpg,-0.3603333333333334,False,-23,True
25478, IMG/right_2016_12_01_13_42_41_572.jpg,-0.37733333333333335,False,-26,True
25479, IMG/left_2016_12_01_13_42_41_774.jpg,0.37733333333333335,False,26,True
25480, IMG/right_2016_12_01_13_42_41_774.jpg,-0.3433333333333334,False,-20,True
25481, IMG/left_2016_12_01_13_42_41_976.jpg,0.30933333333333335,False,14,True
25482, IMG/right_2016_12_01_13_42_41_976.jpg,-0.4,False,-30,True
25483, IMG/left_2016_12_01_13_42_42_483.jpg,-0.0035848733333333493,False,-29,True
25485,IMG/center_2016_12_01_13_42_42_483.jpg,0.04408179333333334,False,20,True
25486, IMG/left_2016_12_01_13_42_42_583.jpg,0.1172541,False,-6,True
25489, IMG/left_2016_12_01_13_42_42_686.jpg,0.22492076666666666,False,13,True
25490, IMG/right_2016_12_01_13_42_42_686.jpg,-0.3484125666666667,False,-7,True
25491,IMG/center_2016_12_01_13_42_42_686.jpg,-0.08441256666666666,False,-1,True
25492, IMG/left_2016_12_01_13_42_42_787.jpg,0.18679360000000003,False,18,True
25493, IMG/right_2016_12_01_13_42_42_787.jpg,-0.43753973333333335,False,-11,True
25494,IMG/center_2016_12_01_13_42_42_787.jpg,-0.06587306666666665,False,14,True
25496, IMG/right_2016_12_01_13_42_42_888.jpg,-0.5225397333333334,False,-26,True
25497,IMG/center_2016_12_01_13_42_42_888.jpg,-0.03753973333333331,False,19,True
25499, IMG/right_2016_12_01_13_42_42_989.jpg,-0.4148730666666667,False,-7,True
25500,IMG/center_2016_12_01_13_42_42_989.jpg,-0.2472064,False,-18,True
25501, IMG/left_2016_12_01_13_42_43_089.jpg,0.13012693333333336,False,8,True
25502, IMG/right_2016_12_01_13_42_43_089.jpg,-0.3185397333333333,False,10,True
25504, IMG/left_2016_12_01_13_42_43_190.jpg,0.22154229033333334,False,-1,True
25506,IMG/center_2016_12_01_13_42_43_190.jpg,0.12754229033333336,False,23,True
25508, IMG/right_2016_12_01_13_42_43_798.jpg,-0.3517104933333334,False,-29,True
25509,IMG/center_2016_12_01_13_42_43_798.jpg,0.036956173333333335,False,-1,True
25510, IMG/left_2016_12_01_13_42_43_898.jpg,0.26732844,False,-6,True
25511, IMG/right_2016_12_01_13_42_43_898.jpg,-0.29467156,False,-24,True
25512,IMG/center_2016_12_01_13_42_43_898.jpg,0.04866177333333334,False,-4,True
25513, IMG/left_2016_12_01_13_42_43_999.jpg,0.40332844,False,18,True
25516, IMG/left_2016_12_01_13_42_44_100.jpg,0.264,False,6,True
25519, IMG/right_2016_12_01_13_42_44_304.jpg,-0.3433333333333334,False,-20,True
25520, IMG/left_2016_12_01_13_42_45_417.jpg,0.33074846,False,30,True
25521, IMG/right_2016_12_01_13_42_45_417.jpg,-0.24825154,False,9,True
25522,IMG/center_2016_12_01_13_42_45_417.jpg,0.07241512666666669,False,25,True
25523, IMG/left_2016_12_01_13_42_45_518.jpg,0.049254099999999995,False,-18,True
25524, IMG/right_2016_12_01_13_42_45_518.jpg,-0.2237459,False,15,True
25525,IMG/center_2016_12_01_13_42_45_518.jpg,-0.19774589999999997,False,-21,True
25527, IMG/right_2016_12_01_13_42_45_619.jpg,-0.3880792333333334,False,-14,True
25529, IMG/left_2016_12_01_13_42_45_719.jpg,0.16074846,False,0,True
25530, IMG/right_2016_12_01_13_42_45_719.jpg,-0.28225153999999997,False,3,True
25532, IMG/left_2016_12_01_13_42_45_821.jpg,0.053081793333333335,False,-19,True
25533, IMG/right_2016_12_01_13_42_45_821.jpg,-0.35025154,False,-9,True
25535, IMG/left_2016_12_01_13_42_45_922.jpg,0.24574846,False,15,True
25537,IMG/center_2016_12_01_13_42_45_922.jpg,-0.08625154,False,-3,True
25538, IMG/left_2016_12_01_13_42_46_023.jpg,0.20041512666666667,False,7,True
25539, IMG/right_2016_12_01_13_42_46_023.jpg,-0.2425848733333333,False,10,True
25540,IMG/center_2016_12_01_13_42_46_023.jpg,-0.0012515399999999954,False,12,True
25542, IMG/right_2016_12_01_13_42_46_123.jpg,-0.4635848733333333,False,-29,True
25543,IMG/center_2016_12_01_13_42_46_123.jpg,-0.06925154,False,0,True
25544, IMG/left_2016_12_01_13_42_47_342.jpg,0.162,False,-12,True
25545, IMG/right_2016_12_01_13_42_47_342.jpg,-0.25833333333333336,False,-5,True
25549, IMG/left_2016_12_01_13_42_47_748.jpg,0.13992076666666667,False,-2,True
25550, IMG/right_2016_12_01_13_42_47_748.jpg,-0.4107459,False,-18,True
25553, IMG/right_2016_12_01_13_42_47_848.jpg,-0.4390792333333334,False,-23,True
25556, IMG/right_2016_12_01_13_42_47_949.jpg,-0.31625154,False,-3,True
25557,IMG/center_2016_12_01_13_42_47_949.jpg,-0.20525154,False,-24,True
25558, IMG/left_2016_12_01_13_42_48_050.jpg,0.31404793333333336,False,17,True
25560,IMG/center_2016_12_01_13_42_48_050.jpg,0.09538126666666667,False,19,True
25562, IMG/right_2016_12_01_13_42_48_553.jpg,-0.18466666666666667,False,8,True
25564, IMG/right_2016_12_01_13_42_48_655.jpg,-0.20733333333333334,False,4,True
25566, IMG/right_2016_12_01_13_42_49_365.jpg,-0.07699999999999999,False,27,True
25568, IMG/right_2016_12_01_13_42_49_567.jpg,-0.2526666666666667,False,-4,True
25570, IMG/right_2016_12_01_13_42_50_478.jpg,-0.3064577096666667,False,-13,True
25572, IMG/left_2016_12_01_13_42_50_580.jpg,0.28173717,False,18,True
25573, IMG/right_2016_12_01_13_42_50_580.jpg,-0.27459616333333337,False,1,True
25575, IMG/left_2016_12_01_13_42_50_682.jpg,0.021070503333333324,False,-28,True
25577,IMG/center_2016_12_01_13_42_50_682.jpg,0.02340383666666667,False,13,True
25579, IMG/right_2016_12_01_13_42_50_782.jpg,-0.1574351366666667,False,20,True
25582, IMG/right_2016_12_01_13_42_50_882.jpg,-0.3501018033333334,False,-14,True
25583,IMG/center_2016_12_01_13_42_50_882.jpg,-0.029435136666666667,False,2,True
25584, IMG/left_2016_12_01_13_42_50_985.jpg,0.12123153,False,-12,True
25585, IMG/right_2016_12_01_13_42_50_985.jpg,-0.43510180333333337,False,-29,True
25588, IMG/right_2016_12_01_13_42_51_086.jpg,-0.32176847000000003,False,-9,True
25589,IMG/center_2016_12_01_13_42_51_086.jpg,-0.10310180333333333,False,-11,True
25590, IMG/left_2016_12_01_13_42_51_188.jpg,0.27423153,False,15,True
25591, IMG/right_2016_12_01_13_42_51_188.jpg,-0.3954351366666667,False,-22,True
25592,IMG/center_2016_12_01_13_42_51_188.jpg,-0.04643513666666667,False,-1,True
25593, IMG/left_2016_12_01_13_42_51_289.jpg,0.08156486333333333,False,-19,True
25594, IMG/right_2016_12_01_13_42_51_289.jpg,-0.41810180333333336,False,-26,True
25595,IMG/center_2016_12_01_13_42_51_289.jpg,0.04989819666666667,False,16,True
25602, IMG/right_2016_12_01_13_42_52_406.jpg,-0.08833333333333332,False,25,True
25603, IMG/left_2016_12_01_13_42_53_524.jpg,0.30440383666666665,False,22,True
25604, IMG/right_2016_12_01_13_42_53_524.jpg,-0.4105961633333334,False,-23,True
25605,IMG/center_2016_12_01_13_42_53_524.jpg,-0.21459616333333337,False,-29,True
25608,IMG/center_2016_12_01_13_42_53_625.jpg,-0.1637459,False,-15,True
25609, IMG/left_2016_12_01_13_42_53_725.jpg,-0.005573593333333321,False,-26,True
25610, IMG/right_2016_12_01_13_42_53_725.jpg,-0.22757359333333332,False,16,True
25611,IMG/center_2016_12_01_13_42_53_725.jpg,-0.21290692666666666,False,-22,True
25612, IMG/left_2016_12_01_13_42_53_827.jpg,0.19261003333333337,False,14,True
25615, IMG/left_2016_12_01_13_42_53_927.jpg,-0.058712000000000014,False,-27,True
25616, IMG/right_2016_12_01_13_42_53_927.jpg,-0.4960453333333334,False,-23,True
25618, IMG/left_2016_12_01_13_42_54_028.jpg,0.07544896666666669,False,-5,True
25625, IMG/right_2016_12_01_13_42_54_536.jpg,-0.2526666666666667,False,-4,True
25626, IMG/left_2016_12_01_13_42_54_841.jpg,0.247,False,3,True
25627, IMG/right_2016_12_01_13_42_54_841.jpg,-0.15633333333333332,False,13,True
25633, IMG/left_2016_12_01_13_42_56_263.jpg,0.33766666666666667,False,19,True
25634, IMG/right_2016_12_01_13_42_56_263.jpg,-0.18466666666666667,False,8,True
25635, IMG/left_2016_12_01_13_42_57_380.jpg,0.13366666666666666,False,-17,True
25636, IMG/right_2016_12_01_13_42_57_380.jpg,-0.13366666666666666,False,17,True
25638, IMG/right_2016_12_01_13_42_57_483.jpg,-0.25833333333333336,False,-5,True
25639, IMG/left_2016_12_01_13_42_57_688.jpg,0.09105922333333334,False,-19,True
25643, IMG/right_2016_12_01_13_42_57_790.jpg,-0.30660744333333334,False,-8,True
25646, IMG/right_2016_12_01_13_42_57_890.jpg,-0.21594077666666667,False,8,True
25647,IMG/center_2016_12_01_13_42_57_890.jpg,-0.12760744333333335,False,-17,True
25648, IMG/left_2016_12_01_13_42_57_992.jpg,0.35172589000000004,False,27,True
25649, IMG/right_2016_12_01_13_42_57_992.jpg,-0.17627410999999998,False,15,True
25650,IMG/center_2016_12_01_13_42_57_992.jpg,-0.17294077666666668,False,-25,True
25653,IMG/center_2016_12_01_13_42_58_095.jpg,-0.18994077666666667,False,-28,True
25654, IMG/left_2016_12_01_13_42_58_198.jpg,0.17789819666666667,False,-2,True
25655, IMG/right_2016_12_01_13_42_58_198.jpg,-0.18010180333333337,False,16,True
25656,IMG/center_2016_12_01_13_42_58_198.jpg,-0.09743513666666667,False,-10,True
25658, IMG/right_2016_12_01_13_42_58_300.jpg,-0.14426283,False,24,True
25659,IMG/center_2016_12_01_13_42_58_300.jpg,-0.12392949666666667,False,-13,True
25661, IMG/right_2016_12_01_13_42_58_402.jpg,-0.4219294966666667,False,-25,True
25662,IMG/center_2016_12_01_13_42_58_402.jpg,-0.09559616333333334,False,-8,True
25663, IMG/left_2016_12_01_13_42_58_504.jpg,0.11740383666666668,False,-11,True
25666, IMG/left_2016_12_01_13_42_59_215.jpg,0.383,False,27,True
25667, IMG/right_2016_12_01_13_42_59_215.jpg,-0.3886666666666667,False,-28,True
25668, IMG/left_2016_12_01_13_42_59_727.jpg,0.26841512666666667,False,19,True
25669, IMG/right_2016_12_01_13_42_59_727.jpg,-0.29358487333333333,False,1,True
25670,IMG/center_2016_12_01_13_42_59_727.jpg,-0.10325154,False,-6,True
25671, IMG/left_2016_12_01_13_42_59_829.jpg,-0.17846073333333337,False,-23,True
25672, IMG/right_2016_12_01_13_42_59_829.jpg,-0.5931274,False,-15,True
25673,IMG/center_2016_12_01_13_42_59_829.jpg,-0.2327940666666667,False,8,True
25674, IMG/left_2016_12_01_13_42_59_932.jpg,-0.1369551333333333,False,-14,True
25675, IMG/right_2016_12_01_13_42_59_932.jpg,-0.35895513333333334,False,28,True
25676,IMG/center_2016_12_01_13_42_59_932.jpg,-0.20828846666666664,False,14,True
25678, IMG/right_2016_12_01_13_43_00_032.jpg,-0.3476218,False,30,True
25679,IMG/center_2016_12_01_13_43_00_032.jpg,-0.2366218,False,9,True
25681, IMG/right_2016_12_01_13_43_00_133.jpg,-0.10061873333333332,False,25,True
25682,IMG/center_2016_12_01_13_43_00_133.jpg,-0.10295206666666668,False,-16,True
25683, IMG/left_2016_12_01_13_43_00_641.jpg,0.40091563333333335,False,-1,True
25685,IMG/center_2016_12_01_13_43_00_641.jpg,0.14824896666666665,False,-5,True
25686, IMG/left_2016_12_01_13_43_00_742.jpg,0.3821508,False,-6,True
25687, IMG/right_2016_12_01_13_43_00_742.jpg,0.11481746666666665,False,28,True
25688,IMG/center_2016_12_01_13_43_00_742.jpg,0.04448413333333329,False,-25,True
25689, IMG/left_2016_12_01_13_43_00_843.jpg,0.3666398666666667,False,-29,True
25690, IMG/right_2016_12_01_13_43_00_843.jpg,0.2239732,False,27,True
25691,IMG/center_2016_12_01_13_43_00_843.jpg,0.3973065333333333,False,17,True
25692, IMG/left_2016_12_01_13_43_00_945.jpg,0.5819732000000001,False,9,True
25694,IMG/center_2016_12_01_13_43_00_945.jpg,0.4596398666666667,False,28,True
25696, IMG/right_2016_12_01_13_43_01_047.jpg,0.030465500000000006,False,30,True
25699, IMG/right_2016_12_01_13_43_01_351.jpg,-0.3597459,False,-9,True
25700,IMG/center_2016_12_01_13_43_01_351.jpg,-0.15807923333333335,False,-14,True
25702, IMG/right_2016_12_01_13_43_01_452.jpg,-0.39956233333333335,False,-11,True
25703,IMG/center_2016_12_01_13_43_01_452.jpg,-0.09589566666666666,False,2,True
25705, IMG/right_2016_12_01_13_43_01_554.jpg,-0.36387306666666663,False,2,True
25708, IMG/right_2016_12_01_13_43_01_656.jpg,-0.32649463333333334,False,22,True
25709,IMG/center_2016_12_01_13_43_01_656.jpg,-0.11916129999999997,False,18,True
25711, IMG/right_2016_12_01_13_43_01_756.jpg,-0.6004833333333334,False,-23,True
25714, IMG/right_2016_12_01_13_43_01_857.jpg,-0.46065560000000005,False,0,True
25715,IMG/center_2016_12_01_13_43_01_857.jpg,-0.1626556,False,12,True
25720, IMG/right_2016_12_01_13_43_03_784.jpg,-0.20077976000000003,False,9,True
25721,IMG/center_2016_12_01_13_43_03_784.jpg,-0.08411309333333333,False,-11,True
25724,IMG/center_2016_12_01_13_43_03_884.jpg,-0.27553973333333337,False,-23,True
25730,IMG/center_2016_12_01_13_43_04_087.jpg,-0.08853973333333331,False,10,True
25732, IMG/right_2016_12_01_13_43_04_188.jpg,-0.24487306666666664,False,23,True
25733,IMG/center_2016_12_01_13_43_04_188.jpg,-0.13387306666666665,False,2,True
25737, IMG/right_2016_12_01_13_43_05_197.jpg,-0.36342385666666666,False,-13,True
25740, IMG/right_2016_12_01_13_43_05_297.jpg,-0.41825154,False,-21,True
25742, IMG/left_2016_12_01_13_43_05_399.jpg,0.11541512666666667,False,-8,True
25743, IMG/right_2016_12_01_13_43_05_399.jpg,-0.18025154,False,21,True
25744,IMG/center_2016_12_01_13_43_05_399.jpg,-0.16558487333333333,False,-17,True
25745, IMG/left_2016_12_01_13_43_05_501.jpg,0.10408179333333334,False,-10,True
25746, IMG/right_2016_12_01_13_43_05_501.jpg,-0.2085848733333333,False,16,True
25749, IMG/right_2016_12_01_13_43_05_602.jpg,-0.19725153999999998,False,18,True
25752, IMG/right_2016_12_01_13_43_05_702.jpg,-0.2425848733333333,False,10,True
25754, IMG/left_2016_12_01_13_43_05_805.jpg,0.3024151266666667,False,25,True
25755, IMG/right_2016_12_01_13_43_05_805.jpg,-0.3559182066666666,False,-10,True
25758, IMG/right_2016_12_01_13_43_05_906.jpg,-0.36541256666666666,False,-10,True
25760, IMG/left_2016_12_01_13_43_06_010.jpg,0.25509307333333336,False,20,True
25761, IMG/right_2016_12_01_13_43_06_010.jpg,-0.2785735933333333,False,7,True
25764, IMG/right_2016_12_01_13_43_06_111.jpg,-0.25590692666666665,False,11,True
25770, IMG/right_2016_12_01_13_43_06_312.jpg,-0.45990692666666666,False,-25,True
25771,IMG/center_2016_12_01_13_43_06_312.jpg,-0.21857359333333337,False,-23,True
25772, IMG/left_2016_12_01_13_43_06_412.jpg,0.28909307333333334,False,26,True
25773, IMG/right_2016_12_01_13_43_06_412.jpg,-0.36924026,False,-9,True
25776, IMG/right_2016_12_01_13_43_06_514.jpg,-0.2785735933333333,False,7,True
25778, IMG/left_2016_12_01_13_43_06_614.jpg,-0.03206795333333334,False,-29,True
25779, IMG/right_2016_12_01_13_43_06_614.jpg,-0.4920679533333333,False,-29,True
25780,IMG/center_2016_12_01_13_43_06_614.jpg,-0.13740128666666668,False,-7,True
25782, IMG/right_2016_12_01_13_43_06_715.jpg,-0.43157359333333334,False,-20,True
25788, IMG/right_2016_12_01_13_43_06_919.jpg,-0.24457359333333334,False,13,True
25789,IMG/center_2016_12_01_13_43_06_919.jpg,0.03642640666666666,False,22,True
25790, IMG/left_2016_12_01_13_43_07_019.jpg,0.06809307333333335,False,-13,True
25791, IMG/right_2016_12_01_13_43_07_019.jpg,-0.24457359333333334,False,13,True
